shipment_id,order_id,shipment_date,current_status,estimated_arrival,shipping_address
2245,3243,2023-06-07 00:22:54,In Transit,2023-09-29 19:14:38,"328 Garcia Forges
Port Philipchester, MI 55261"
2246,3207,2022-10-09 20:24:43,In Transit,2023-09-28 21:02:28,"37560 Gilbert Dale
Karenburgh, ME 52877"
2247,3499,2023-08-19 12:27:35,Delivered,2023-10-04 08:03:01,"171 Ferrell Shores
South Heidichester, AR 35752"
2248,288,2023-05-24 10:58:55,Delivered,2023-10-02 13:48:00,"445 Allen Stravenue
Lorishire, MO 84338"
2249,1041,2023-06-18 14:10:59,Delivered,2023-09-30 20:47:58,"89130 Singleton Village Apt. 151
Cohenton, VT 23750"
2250,4844,2023-02-09 13:21:25,Delivered,2023-09-30 13:02:31,"3406 White Extension
West Johnhaven, IL 35522"
2251,4520,2023-09-20 13:38:05,Delivered,2023-10-04 04:47:03,"2416 Hardy Fields
Cruzside, WY 71525"
2252,1555,2022-12-08 14:56:36,Delivered,2023-10-04 09:28:28,"557 Destiny Falls
Richardland, MP 63836"
2253,1242,2022-11-21 16:22:26,Delivered,2023-10-02 11:56:35,"Unit 9332 Box 5467
DPO AP 37537"
2254,4700,2022-12-03 00:42:05,In Transit,2023-09-30 06:42:05,"95645 Mark Manor
Jeffreytown, VA 15748"
2255,572,2023-09-17 13:49:52,Shipped,2023-10-01 11:43:30,"4245 April Walks Apt. 100
Alexistown, NM 57654"
2256,3399,2023-04-30 06:02:29,In Transit,2023-10-02 10:35:44,"011 Kevin Summit Apt. 098
North James, MI 22453"
2257,1597,2022-12-06 11:41:43,Shipped,2023-10-02 16:57:11,"5707 Mason Tunnel Suite 857
South Randallland, NV 01856"
2258,2292,2022-11-17 15:34:53,In Transit,2023-09-29 00:31:23,"03833 Thompson Parkway Apt. 423
East Garyshire, FL 96577"
2259,1150,2022-09-27 14:05:17,Delivered,2023-10-04 08:24:31,"89912 Melissa Pass
Mayburgh, WA 86296"
2260,1168,2022-12-21 02:48:34,In Transit,2023-09-30 05:36:46,"186 Roach Run
West Sarahview, UT 20604"
2261,3398,2023-06-29 01:49:51,Delivered,2023-09-30 22:50:41,"89834 Wong Terrace Suite 519
East Barbara, MO 32525"
2262,1881,2022-10-17 12:04:28,Shipped,2023-09-27 23:07:32,"3016 Whitney Inlet
Mirandatown, CA 75426"
2263,1756,2023-03-06 10:32:24,Shipped,2023-10-02 17:42:09,"7033 Gregory Roads
North Aaron, OH 86290"
2264,265,2023-06-24 03:23:04,Shipped,2023-09-29 03:19:17,"34892 Charles Summit
Port Raystad, FL 70556"
2265,3142,2022-12-20 06:22:45,Delivered,2023-09-29 05:30:08,"31947 Tran Course
Lake Angelatown, MN 29811"
2266,1110,2023-04-02 06:42:16,In Transit,2023-10-04 04:54:24,"259 Thomas Loop
Smithport, PR 76544"
2267,2240,2023-09-05 19:53:51,Shipped,2023-10-01 10:00:59,"824 Booker Road Apt. 440
North Valeriehaven, HI 49109"
2268,4329,2023-06-21 19:51:28,Shipped,2023-10-02 07:16:37,"4953 Stephanie Lake Apt. 104
Nicholsmouth, FM 52720"
2269,3600,2023-04-18 04:44:23,In Transit,2023-10-01 08:08:41,"USCGC Obrien
FPO AE 63985"
2270,2502,2023-04-07 11:35:43,In Transit,2023-10-02 23:45:49,"484 Harris Streets Suite 957
Ricardotown, HI 27978"
2271,2139,2023-04-11 13:38:22,Shipped,2023-10-02 10:58:15,"731 Scott Greens
Lake Mark, PR 45486"
2272,3440,2023-01-05 13:39:39,In Transit,2023-10-01 17:27:52,"9228 Martinez Lodge Apt. 818
Damonfurt, CT 23646"
2273,2660,2023-08-04 00:27:18,Delivered,2023-10-04 06:40:27,"8202 Santiago Forks
West Mark, VI 31621"
2274,439,2023-08-18 00:52:27,Shipped,2023-09-30 15:56:54,"3000 Lance Ville Suite 181
Owensland, PR 32054"
2275,816,2022-12-30 02:03:56,In Transit,2023-09-28 22:40:19,"321 Timothy Mountains Suite 503
Millerberg, GU 65278"
2276,3172,2023-05-12 22:50:12,In Transit,2023-10-02 23:41:55,"35272 Davis Ramp Apt. 069
East Lucasborough, ME 80699"
2277,2294,2023-01-11 11:31:41,Delivered,2023-10-01 16:03:21,"05248 Jones Stravenue
Salazarport, PW 60210"
2278,2741,2022-11-27 15:36:57,Delivered,2023-10-01 20:26:34,"880 Bailey Villages
Turnerfort, SD 84544"
2279,4417,2023-06-11 21:12:38,Shipped,2023-09-29 09:48:29,"8026 Turner Springs Suite 368
Lake Jennifer, FL 33376"
2280,1224,2023-05-28 09:21:31,In Transit,2023-10-02 20:54:17,"907 Courtney Walks Apt. 422
Scottfurt, VT 73598"
2281,239,2023-07-23 00:55:35,In Transit,2023-10-03 16:54:34,"73877 Patricia Lane
Jacobfurt, DE 91562"
2282,482,2023-07-03 08:00:17,Delivered,2023-10-02 13:20:25,"51745 Elizabeth Underpass Suite 590
South Meganville, WI 71517"
2283,1662,2022-11-15 04:02:27,Shipped,2023-09-29 20:46:15,"60281 Julia Landing
Port Billville, PA 14771"
2284,2194,2023-08-21 02:32:51,In Transit,2023-10-04 01:30:02,"770 Wayne Rapids Apt. 077
North Meghan, OH 90441"
2285,3959,2023-01-18 22:00:28,In Transit,2023-10-03 15:37:17,"11833 Garrett Squares
Mejiaside, NM 78687"
2286,749,2022-11-22 01:58:26,In Transit,2023-09-28 19:40:03,"27379 Henry Lakes Apt. 051
Port Matthewbury, NH 37153"
2287,2995,2023-05-14 17:18:44,Delivered,2023-10-02 10:35:09,"Unit 3606 Box 2054
DPO AP 36434"
2288,748,2023-06-21 19:29:14,In Transit,2023-09-30 03:41:27,"801 Erica Trail Apt. 121
Jaredland, OK 72479"
2289,2377,2023-02-22 17:43:44,In Transit,2023-10-01 11:10:18,"74502 Kim Springs Suite 879
Randolphborough, FM 58253"
2290,380,2023-01-01 17:43:52,Delivered,2023-09-30 13:48:00,"USNV Williams
FPO AE 30375"
2291,3424,2023-04-04 08:54:23,Delivered,2023-09-30 23:06:38,"2659 Hernandez Vista Apt. 543
East Michelleside, WY 76141"
2292,2295,2023-06-17 19:23:24,Delivered,2023-10-02 07:42:24,"7184 Johnson Union
Martinstad, NV 05987"
2293,1256,2022-12-15 00:08:57,In Transit,2023-09-30 00:16:24,"USS Horne
FPO AA 89248"
2294,4304,2023-07-01 19:10:12,Delivered,2023-09-29 15:33:01,"64011 Harris Squares
Lozanoburgh, OH 56635"
2295,4474,2023-04-10 19:34:44,In Transit,2023-09-28 10:37:22,"038 Valdez Hill
Longmouth, NE 68103"
2296,2649,2023-03-02 01:47:53,Shipped,2023-10-01 08:03:48,"116 Tanner Lakes
Alvareztown, AK 97593"
2297,67,2022-12-25 20:49:16,In Transit,2023-10-03 21:25:09,"55446 Christopher Prairie Apt. 924
Princemouth, OR 10922"
2298,3031,2022-10-01 18:01:06,In Transit,2023-10-01 01:55:40,"0375 Melissa Junctions Suite 865
West Gabriela, VA 37196"
2299,4402,2023-09-18 11:41:20,Shipped,2023-10-03 05:36:36,"478 Morris Stream
Adamsshire, MT 43579"
2300,2276,2023-06-12 16:04:40,Shipped,2023-10-02 14:31:27,"9079 Francisco Ports Suite 857
Lake Andrew, GU 40923"
2301,1036,2023-08-19 13:32:43,Delivered,2023-10-02 01:29:32,"50012 Christine Glen Apt. 127
Coryberg, ME 43356"
2302,3239,2023-07-22 01:07:53,Shipped,2023-09-30 01:58:45,"742 Cook Prairie
West Ricardotown, ME 81177"
2303,1664,2023-01-24 10:00:13,Shipped,2023-10-04 03:43:35,"PSC 3912, Box 7542
APO AE 13934"
2304,3529,2023-03-13 09:59:16,Delivered,2023-10-01 11:29:02,"376 James Springs Apt. 466
Garciaborough, WY 38681"
2305,1009,2022-11-17 04:35:53,Shipped,2023-09-28 05:20:40,"828 Timothy Port Suite 149
Christopherville, NV 88625"
2306,473,2023-08-18 07:36:47,Delivered,2023-10-02 10:06:05,"97552 Anne Rapid Suite 142
Trujilloton, DC 20148"
2307,2868,2023-03-15 20:32:49,Delivered,2023-09-28 10:13:23,"48521 Tanya Parkways
Kinghaven, NY 45035"
2308,869,2023-06-13 10:20:56,In Transit,2023-10-03 02:52:57,"403 Mark Mission Suite 653
Jonesberg, CO 42065"
2309,4455,2022-10-03 05:58:55,In Transit,2023-09-29 06:13:28,"45041 Patterson Curve
West Veronica, WA 68961"
2310,2385,2022-12-06 16:13:23,In Transit,2023-10-02 19:56:15,"PSC 7231, Box 5892
APO AE 52339"
2311,4379,2023-07-28 19:46:37,Delivered,2023-09-27 21:11:51,"10113 Stephanie Parkway
West Derricktown, VA 14778"
2312,2332,2023-03-30 03:20:27,Delivered,2023-10-03 04:38:54,"8819 Michael Square
Andreahaven, VT 33141"
2313,837,2023-01-21 05:05:23,In Transit,2023-10-03 03:44:29,"934 Berry Spurs
South Alyssa, WV 99283"
2314,4469,2023-05-21 04:05:19,Delivered,2023-09-30 11:13:37,"85813 Wood Gateway Apt. 138
Amandafurt, MI 15659"
2315,2297,2023-03-20 05:07:37,Delivered,2023-09-29 08:13:19,"83689 Murphy Locks
Gregorymouth, SC 73026"
2316,1103,2023-05-01 06:58:01,Delivered,2023-09-27 21:59:54,"USNV Norton
FPO AP 85088"
2317,4979,2023-02-16 02:27:02,Shipped,2023-10-04 09:45:08,"2612 White Drive Suite 639
Everettborough, MT 49284"
2318,286,2023-05-14 22:01:43,In Transit,2023-10-01 20:25:43,"3160 Burgess Land
Ashleyfurt, WV 13456"
2319,4070,2023-09-03 22:30:11,Shipped,2023-09-30 00:55:51,"808 Silva Manors Suite 417
South Michael, IL 78493"
2320,1543,2023-01-29 18:12:39,Shipped,2023-10-04 04:43:40,"046 Jordan Bridge
West Bryanfort, AL 39803"
2321,524,2023-06-16 20:28:10,In Transit,2023-10-03 17:55:54,"USNV Horne
FPO AP 29978"
2322,3134,2023-05-20 16:05:52,Shipped,2023-10-02 08:55:45,"70065 Scott Mountain Apt. 955
Port Elizabeth, NY 67975"
2323,1746,2022-12-09 07:02:36,In Transit,2023-10-04 02:16:45,"97291 Sullivan Wells
Port Christina, VA 65767"
2324,1012,2023-02-08 05:12:20,Shipped,2023-10-02 08:33:19,"PSC 7049, Box 3456
APO AE 84579"
2325,198,2023-04-23 06:46:47,Shipped,2023-09-28 20:00:42,"7483 Davis Manors
New Keithfurt, WA 96271"
2326,1812,2023-08-24 09:44:27,Shipped,2023-10-01 23:09:18,"64572 Donald Hills
North Danielleton, NE 90537"
2327,4720,2023-05-12 18:04:42,Shipped,2023-10-03 01:34:15,"Unit 2305 Box 6055
DPO AA 77669"
2328,32,2023-08-28 13:57:07,Delivered,2023-10-02 09:02:09,"235 Miller Tunnel
Mitchellmouth, IA 61579"
2329,4437,2023-06-19 08:41:10,In Transit,2023-09-28 14:27:20,"Unit 0364 Box 0160
DPO AP 25227"
2330,4556,2023-03-22 10:28:04,Delivered,2023-09-29 22:15:26,"91855 Michelle Shoals
West Susanmouth, WI 06868"
2331,3586,2022-11-29 07:26:09,In Transit,2023-10-03 22:54:10,"Unit 7013 Box 2699
DPO AA 17725"
2332,3472,2023-06-06 15:54:16,In Transit,2023-09-28 07:33:09,"2671 David Rue
Ponceton, NH 91760"
2333,3204,2023-01-21 21:51:03,Delivered,2023-10-04 09:51:13,"04211 Roberto Radial
Blackport, ID 25692"
2334,2693,2023-07-21 21:20:15,In Transit,2023-09-30 00:56:30,"3902 Brown Glen
Patriciafurt, IA 57640"
2335,1078,2022-11-18 08:22:12,Delivered,2023-09-30 20:01:12,"29614 Alyssa Square
Ashleystad, FL 48501"
2336,4512,2023-06-24 20:47:26,Delivered,2023-10-03 10:26:44,"8919 Short Village
West Danielland, WI 60487"
2337,3770,2023-08-25 15:45:26,Delivered,2023-09-28 14:35:33,"99593 Edward Fort Apt. 769
Jameston, PA 22540"
2338,2034,2023-05-02 19:48:09,Shipped,2023-10-03 03:38:21,"Unit 7426 Box 9686
DPO AP 58840"
2339,1791,2023-06-13 06:46:59,Delivered,2023-09-28 00:40:21,"555 Isabella Manor Apt. 501
Port Cynthia, NH 77681"
2340,4001,2022-10-18 02:59:28,Shipped,2023-09-28 20:10:36,"0968 Alec Crossroad Apt. 640
Beckhaven, UT 92657"
2341,3807,2022-10-10 22:31:04,Shipped,2023-09-30 13:15:53,"60504 Shirley Mall Suite 800
Simmonsberg, NE 66630"
2342,2840,2023-08-10 22:08:50,In Transit,2023-10-01 09:52:20,"506 Jeffrey Station Apt. 984
West Shelbyfort, TN 69872"
2343,98,2023-06-27 03:20:14,Delivered,2023-09-28 09:48:40,"4107 Gaines Forks
South Travismouth, HI 62286"
2344,2414,2023-09-03 20:20:57,Delivered,2023-10-01 14:18:43,"3507 Daniel Ville
East Robertfort, PA 92010"
2345,561,2023-03-03 22:54:25,Shipped,2023-10-01 17:51:30,"PSC 4226, Box 8520
APO AE 44348"
2346,2346,2023-07-18 09:09:46,In Transit,2023-10-04 07:39:35,"8052 Noble Summit
Davidstad, WI 68237"
2347,533,2023-09-17 04:39:25,In Transit,2023-09-28 15:51:48,"USCGC Martin
FPO AE 38821"
2348,4406,2022-12-14 07:19:56,In Transit,2023-10-02 10:16:03,"519 Stanley Streets
North Christopher, NJ 28592"
2349,493,2022-12-13 18:09:18,Shipped,2023-09-29 21:51:46,"100 Thompson Port
West Gregory, MI 53846"
2350,4652,2023-07-10 12:30:32,In Transit,2023-10-02 18:39:59,"17159 Thomas Fields Apt. 414
West Carol, NV 13526"
2351,4350,2023-04-02 07:11:27,Delivered,2023-10-02 21:17:32,"625 Jennifer Fort Apt. 912
East Kyle, WI 83593"
2352,318,2023-03-06 01:23:49,In Transit,2023-09-28 23:07:25,"62895 Joshua Fort
Grimesborough, NJ 32317"
2353,4406,2022-12-13 13:00:31,Shipped,2023-10-02 06:23:54,"32547 Andrews Trail
Heatherside, GA 87104"
2354,2468,2022-12-27 11:02:01,In Transit,2023-09-30 10:03:38,"7465 Jackson Alley
East Jordanmouth, VA 28096"
2355,3952,2023-04-29 22:54:03,Shipped,2023-09-27 23:29:32,"52695 Smith Square
East Annettehaven, DE 20447"
2356,477,2023-01-09 11:28:05,Shipped,2023-09-29 15:46:57,"9068 Fernandez Crest
Lake Reginafort, MA 57714"
2357,4378,2023-05-06 21:12:44,In Transit,2023-10-01 22:15:27,"2192 Harvey Forest
Tracyborough, NE 93571"
2358,3600,2023-07-14 01:46:58,Shipped,2023-09-28 08:04:13,"295 Tyler Shores
Lake Sarahhaven, WA 94921"
2359,1811,2022-11-04 05:31:58,In Transit,2023-09-30 23:19:16,"940 Doyle Valleys Apt. 400
Hortonmouth, GU 32651"
2360,852,2023-03-08 21:10:04,In Transit,2023-10-03 23:03:35,"64867 Raymond Shores Suite 449
Troyland, IL 11757"
2361,1703,2023-04-15 08:14:22,Shipped,2023-10-04 01:12:33,"9113 Miles Shores
North Matthewside, KY 53048"
2362,3327,2022-11-05 16:03:55,Delivered,2023-10-02 07:56:05,"543 Christine Run
Crawfordhaven, VA 01280"
2363,2180,2023-07-14 05:53:45,Shipped,2023-10-01 20:53:10,"315 Melissa Divide
West Erika, HI 88905"
2364,1234,2023-01-26 05:21:12,In Transit,2023-10-02 01:24:22,"3164 Gary Drives
Danielleberg, WA 12865"
2365,3383,2023-04-26 14:24:29,Delivered,2023-10-04 08:17:23,"211 Petersen Alley Apt. 933
Ortegamouth, FM 90206"
2366,1365,2023-02-26 23:19:22,Delivered,2023-09-30 18:28:36,"494 Steven Roads
West Angelabury, WI 76021"
2367,1389,2023-07-29 11:19:02,In Transit,2023-10-04 03:47:46,"94713 Thompson Trace Apt. 845
South Kathy, CO 07734"
2368,542,2023-05-10 14:11:11,Delivered,2023-10-01 01:42:48,"038 Michelle Junctions Apt. 656
New Timothy, AZ 80426"
2369,4427,2023-06-13 04:21:46,Delivered,2023-09-29 00:33:58,"Unit 3981 Box 9320
DPO AE 84534"
2370,2977,2023-05-02 20:37:28,In Transit,2023-10-02 18:18:18,"1046 Linda Knoll
Millerhaven, LA 22233"
2371,2188,2023-07-02 23:19:34,In Transit,2023-09-28 07:54:02,"64248 Stewart Haven Apt. 677
Kevinfort, DC 71606"
2372,817,2023-07-09 00:05:37,Shipped,2023-10-01 21:17:03,"83690 Gardner Lake
South Heatherville, IL 87031"
2373,877,2022-10-02 13:54:57,Shipped,2023-09-28 08:08:35,"81016 Garrett Walk Suite 183
Jamesfort, FM 02106"
2374,1966,2022-11-16 06:24:17,In Transit,2023-10-03 02:30:23,"66999 Michael Valley Suite 608
East Josephland, ND 40537"
2375,2944,2023-07-20 10:18:21,In Transit,2023-10-01 06:25:09,"35304 Davidson Forest Suite 486
Rodneyberg, AR 82927"
2376,808,2022-11-04 08:03:30,In Transit,2023-10-01 00:16:24,"2939 Brett Burgs Suite 161
West Ariana, NH 33410"
2377,3293,2023-05-14 14:31:17,In Transit,2023-10-03 05:25:31,"Unit 5774 Box 5511
DPO AA 29888"
2378,3616,2023-03-22 07:29:09,In Transit,2023-09-28 13:06:04,"91316 Ross Rest Apt. 110
Port Steveborough, OK 42416"
2379,1659,2022-11-12 08:09:37,Shipped,2023-10-02 22:18:04,"6079 Romero Well Suite 687
Katherineland, MP 76212"
2380,1754,2023-03-07 15:35:40,In Transit,2023-09-30 16:45:14,"002 Davila Flat
Riverabury, LA 37325"
2381,3489,2022-11-08 11:27:20,Shipped,2023-09-28 11:40:44,"70569 Ortiz Curve
Codyberg, AR 78447"
2382,1272,2023-07-11 01:51:57,Shipped,2023-09-29 09:13:37,"36441 Hebert Ports
New Brandy, MH 60071"
2383,3377,2023-03-14 08:46:54,Delivered,2023-10-03 11:30:31,"15214 Mcclain Ford Suite 705
Brendashire, IN 87907"
2384,3989,2023-04-05 07:20:22,Delivered,2023-09-30 09:59:01,"0674 Dwayne Pine Apt. 894
West Johnny, MH 72411"
2385,2399,2023-04-18 22:59:32,Shipped,2023-10-03 02:45:04,"355 Flores Light
South Todd, KY 17393"
2386,4793,2023-06-24 21:53:09,Delivered,2023-09-30 00:03:44,"07628 Kaiser Port
Monicamouth, NY 11310"
2387,2152,2023-03-07 02:27:11,Delivered,2023-09-30 09:43:10,"PSC 4140, Box 8274
APO AA 39280"
2388,1525,2023-05-01 15:15:06,In Transit,2023-09-29 13:29:21,"03312 Williams Mission
Taylorshire, NE 73541"
2389,4857,2023-07-28 00:14:19,In Transit,2023-10-01 13:55:35,"5355 Amber Underpass
South Alexanderfort, HI 76245"
2390,1490,2023-06-15 22:29:10,In Transit,2023-09-30 02:42:45,"3881 Valerie Burgs Apt. 742
South Ryanfort, MT 14183"
2391,2275,2023-03-03 08:50:08,In Transit,2023-10-03 00:56:29,"4645 Jeffrey Manor
North Sean, AK 87658"
2392,1210,2022-12-13 16:40:54,In Transit,2023-09-30 17:27:51,"96511 Murray Trace Suite 476
Mcbrideport, SD 92106"
2393,3955,2022-09-30 15:07:50,Shipped,2023-09-29 00:24:23,"350 Gabriel Pine Apt. 603
New Sonyaport, PA 57622"
2394,2658,2022-10-04 04:53:42,Shipped,2023-10-03 06:40:56,"640 Kelly Extensions
Carolynfort, RI 08675"
2395,3393,2023-04-08 00:04:58,In Transit,2023-09-29 10:52:36,"907 Elijah Plains Apt. 691
West Tonybury, AR 93206"
2396,1918,2023-02-05 23:20:40,In Transit,2023-10-03 09:36:43,"6971 Vega Plains Suite 578
Murillostad, WY 41313"
2397,170,2023-05-26 18:15:18,Shipped,2023-10-04 03:44:19,"4081 Cassidy Mews Apt. 006
West Jennifermouth, RI 78075"
2398,2663,2023-08-01 07:14:52,In Transit,2023-10-02 17:07:15,"866 Suarez Pine
South Rebecca, DE 31340"
2399,129,2023-02-22 03:00:50,Shipped,2023-10-02 04:56:18,"39136 Stokes Field Suite 213
Nicoleview, NV 05650"
2400,1583,2023-01-13 11:14:36,Delivered,2023-09-28 13:14:46,"Unit 7399 Box 2944
DPO AE 59256"
2401,786,2022-12-27 23:01:10,Delivered,2023-09-29 07:19:06,"7220 Lindsay Glens
Candiceport, PA 02670"
2402,3851,2022-11-05 09:36:12,Delivered,2023-10-04 04:29:58,"9767 Briggs Lodge
East Thomasview, WV 46245"
2403,4522,2023-08-23 01:28:47,In Transit,2023-09-28 17:29:19,"USS Adams
FPO AE 51724"
2404,427,2023-04-25 19:34:57,Shipped,2023-09-28 22:21:27,"1127 Wilson Cliff
East Cynthia, KY 75466"
2405,1040,2023-06-10 16:15:54,Shipped,2023-09-30 04:29:21,"29130 Heather Wall
West Michele, CA 66549"
2406,121,2023-09-02 21:41:43,Shipped,2023-09-27 15:06:25,"0530 Martin Meadow Suite 004
Lake Tracy, ND 71207"
2407,3371,2023-09-24 02:59:01,In Transit,2023-09-29 15:36:51,"21966 Richard Pine
Blankenshiphaven, IN 12013"
2408,1776,2022-11-16 10:32:09,Delivered,2023-10-02 11:14:08,"41029 Adam Walk
Morganland, CA 89296"
2409,68,2022-11-03 23:14:07,Delivered,2023-10-01 16:46:36,"78974 Nicole Port Apt. 371
Lake Coreytown, IL 75018"
2410,4173,2023-04-15 19:52:42,Shipped,2023-09-27 15:22:53,"6341 Sara Roads
Lake Brittanyton, TN 11427"
2411,3643,2022-10-23 14:28:46,Delivered,2023-10-03 13:15:13,"21793 Edward Well
Lake Sarahport, IL 16950"
2412,2161,2022-09-28 07:01:33,Delivered,2023-10-01 05:12:23,"372 Jeffrey Loaf Suite 413
South Rickton, KY 95322"
2413,2915,2022-11-29 07:43:40,Delivered,2023-10-04 09:56:47,"02083 Richard Hill
Port Andreview, CT 75929"
2414,619,2022-10-20 20:38:18,Delivered,2023-09-28 22:53:00,"820 Phillip Station Apt. 975
Sextonland, NY 87294"
2415,4058,2023-03-04 02:01:28,In Transit,2023-09-29 21:40:31,"6152 Moss Port
Arthurland, PW 10077"
2416,4254,2022-11-05 00:53:25,Delivered,2023-10-04 12:58:03,"3566 Simmons Throughway Apt. 919
North Jessica, NC 40448"
2417,4780,2022-11-04 00:27:06,In Transit,2023-09-29 05:26:44,"28962 Jackson Mountain
West Jessicaview, MT 96076"
2418,3664,2023-09-09 07:24:15,In Transit,2023-09-28 03:44:31,"233 Martha Mountains
Lake Shane, WI 40156"
2419,2144,2023-05-31 09:58:34,In Transit,2023-10-03 00:21:56,"05968 Diane Canyon Suite 061
Port Mackenzie, ID 85003"
2420,4329,2023-07-29 15:30:14,Shipped,2023-10-01 16:45:47,"483 Jensen Locks
West Patriciastad, DC 82714"
2421,4866,2023-08-29 13:34:39,In Transit,2023-10-03 06:40:22,"745 Melendez Mills
Ronnieborough, AS 02681"
2422,361,2023-02-13 02:42:50,Delivered,2023-10-04 12:23:04,"49206 Medina Curve
Johnsonbury, NC 66948"
2423,3890,2023-06-13 03:14:01,Delivered,2023-10-04 05:22:53,"57283 Linda Extensions
East Thomasshire, OR 09305"
2424,155,2023-05-07 00:16:07,Delivered,2023-10-02 15:04:30,"727 Stephanie Streets Suite 844
Gailstad, PW 69074"
2425,3646,2022-11-25 21:10:50,Delivered,2023-10-01 03:15:40,"857 Rodriguez Courts
Aguirrechester, NM 54516"
2426,4566,2023-04-09 03:46:45,In Transit,2023-10-02 04:01:25,"59354 Tran Forges Suite 348
Matthewtown, FL 58401"
2427,1406,2023-03-13 04:33:05,Delivered,2023-09-28 17:11:44,"51860 Lewis Expressway
North Brandonmouth, MD 19455"
2428,3907,2022-10-20 02:50:29,In Transit,2023-10-02 07:43:35,"563 Burton Road Suite 122
Richardhaven, LA 78159"
2429,4539,2022-09-27 18:32:28,Shipped,2023-10-01 08:05:59,"9287 Ronald Plains Suite 453
North Isaacside, FL 36529"
2430,3457,2023-02-13 16:17:18,In Transit,2023-10-03 07:20:00,"71863 Rachel Mountains Apt. 078
Jessicachester, SC 82775"
2431,3344,2023-03-23 06:49:19,In Transit,2023-09-28 04:35:46,"371 Mitchell Rest Apt. 059
North Chelsea, NV 22182"
2432,1723,2023-01-19 01:44:39,Delivered,2023-10-02 12:42:01,"30565 Shawn Freeway
Davisshire, RI 65455"
2433,837,2023-03-11 02:04:40,Shipped,2023-09-29 09:52:38,"687 Thompson Radial Apt. 923
Port Kimberlyton, OK 87573"
2434,3313,2023-02-25 06:35:53,In Transit,2023-09-30 11:41:39,"832 Chan Run Apt. 041
Port Kimberlyborough, ME 21564"
2435,2031,2023-07-15 13:41:48,Delivered,2023-09-29 05:30:20,"Unit 4170 Box 1434
DPO AP 51571"
2436,2856,2023-07-23 15:20:34,Delivered,2023-09-29 02:24:14,"28613 Mariah Via
Davidport, OK 08820"
2437,2815,2023-04-16 13:17:31,Shipped,2023-10-01 08:37:43,"2914 Brent Manor
West Taratown, LA 56612"
2438,3998,2023-04-14 07:09:19,Delivered,2023-09-28 01:57:03,"3463 Paul Fort
Hooverberg, MD 53304"
2439,3292,2023-02-26 01:37:16,Delivered,2023-09-30 09:24:03,"287 Price Estate
Smithfurt, KY 32274"
2440,415,2023-05-02 22:45:13,In Transit,2023-09-29 01:57:07,"672 Brock Fort Apt. 221
Deanside, AL 04827"
2441,2179,2023-01-27 15:13:12,In Transit,2023-09-29 10:31:20,"65864 Turner Center
West Angela, OR 42662"
2442,2562,2023-01-31 07:04:25,In Transit,2023-10-01 06:18:12,"4421 Michelle Fields
New Aaronland, AS 15845"
2443,2177,2023-01-26 06:34:11,Delivered,2023-09-30 04:51:33,"248 Gilbert Branch
North Anthonybury, KY 57603"
2444,263,2023-04-12 06:20:43,Delivered,2023-09-28 05:16:47,"77870 Carolyn Extension
Maddoxhaven, OH 87157"
